image_id,rule_id,model_id,prompt_id,answer,evidence_objects,evidence_regions_xyxy,rationale,confidence,raw_response,provenance
0000478,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""edge_or_opening"",""guardrail_or_barrier""]","[[792,189,1176,702]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The excavation bank on the right is not protected with edge protections.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000478"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[792,189,1176,702]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The excavation bank on the right is not protected with edge protections.""}",model_assisted_annotation_echo_not_independent_model
0000486,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[0,1,899,1198]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000486"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[0,1,899,1198]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000490,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[372,648,456,756]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The worker wearing a red hard hat in the middle of the image is behind the moving excavator.; manifest_notes=exploratory_subgroup",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000490"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[372,648,456,756]]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The worker wearing a red hard hat in the middle of the image is behind the moving excavator.; manifest_notes=exploratory_subgroup""}",model_assisted_annotation_echo_not_independent_model
0000503,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]","[[863,371,1198,440]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000503"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[863,371,1198,440]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000514,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[327,201,411,280]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000514"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[327,201,411,280]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000530,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[738,620,850,748]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000530"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[738,620,850,748]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000545,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""head_protection"",""hard_hat""]","[[12,549,120,738]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The worker with a grey hoodie on the left is not wearing a hard hat.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000545"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[12,549,120,738]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The worker with a grey hoodie on the left is not wearing a hard hat.""}",model_assisted_annotation_echo_not_independent_model
0000550,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""edge_or_opening"",""guardrail_or_barrier""]","[[888,279,1200,594]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The edge of the excavator in the lower right is not protected.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000550"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[888,279,1200,594]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The edge of the excavator in the lower right is not protected.""}",model_assisted_annotation_echo_not_independent_model
0000551,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[325,0,486,543]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; manifest_notes=missing_worker_box",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000551"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[325,0,486,543]]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; manifest_notes=missing_worker_box""}",model_assisted_annotation_echo_not_independent_model
0000559,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[154,371,561,761]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000559"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[154,371,561,761]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000568,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[443,143,503,184]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000568"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[443,143,503,184]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info""}",model_assisted_annotation_echo_not_independent_model
0000606,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""edge_or_opening"",""guardrail_or_barrier""]","[[696,306,1008,873]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The edge of the excavation trench is not guarded on the right.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000606"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[696,306,1008,873]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The edge of the excavation trench is not guarded on the right.""}",model_assisted_annotation_echo_not_independent_model
0000613,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[335,190,701,566]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; manifest_notes=missing_worker_box",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000613"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[335,190,701,566]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; manifest_notes=missing_worker_box""}",model_assisted_annotation_echo_not_independent_model
0000620,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""fall_protection"",""harness""]",[],"model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; manifest_notes=missing_worker_box;missing_object_box",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000620"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; manifest_notes=missing_worker_box;missing_object_box""}",model_assisted_annotation_echo_not_independent_model
0000623,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""head_protection"",""hard_hat""]","[[384,58,986,576]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The workers in the image are not wearing hard hats.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000623"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[384,58,986,576]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The workers in the image are not wearing hard hats.""}",model_assisted_annotation_echo_not_independent_model
0000625,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]","[[1,1,1917,1078]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000625"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[1,1,1917,1078]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info""}",model_assisted_annotation_echo_not_independent_model
0000626,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""edge_or_opening"",""guardrail_or_barrier""]","[[564,252,1140,891]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The edge of the excavation is not guarded on the right.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000626"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[564,252,1140,891]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info; source_reason=The edge of the excavation is not guarded on the right.""}",model_assisted_annotation_echo_not_independent_model
0000632,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]","[[1,483,1198,799]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000632"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[1,483,1198,799]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info""}",model_assisted_annotation_echo_not_independent_model
0000641,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""head_protection"",""hard_hat""]","[[564,189,1188,655]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker in the middle with a grey polo shirt and on the right with a green polo shirt are not wearing hard hats.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000641"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[564,189,1188,655]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker in the middle with a grey polo shirt and on the right with a green polo shirt are not wearing hard hats.""}",model_assisted_annotation_echo_not_independent_model
0000642,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""fall_protection"",""harness""]","[[439,232,495,420]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000642"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[[439,232,495,420]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info""}",model_assisted_annotation_echo_not_independent_model
0000745,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]","[[135,237,1106,765]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000745"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[135,237,1106,765]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000755,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[977,533,992,547]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000755"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[977,533,992,547]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000760,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[827,501,915,564]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000760"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[827,501,915,564]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
0000766,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""head_protection"",""hard_hat""]","[[12,351,108,452]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The person squatting on the left is not wearing a hard hat.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000766"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[12,351,108,452]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The person squatting on the left is not wearing a hard hat.""}",model_assisted_annotation_echo_not_independent_model
0000798,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]","[[1,60,1198,363]]","model-assisted bootstrap annotation, not human ground truth; source_quality=rich info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000798"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[[1,60,1198,363]]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=rich info""}",model_assisted_annotation_echo_not_independent_model
0000804,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[527,615,579,670]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; manifest_notes=missing_worker_box",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000804"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[527,615,579,670]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; manifest_notes=missing_worker_box""}",model_assisted_annotation_echo_not_independent_model
0000874,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""fall_protection"",""harness""]","[[435,207,644,428]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker is not wearing safety harness.",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000874"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[[435,207,644,428]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker is not wearing safety harness.""}",model_assisted_annotation_echo_not_independent_model
0000878,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,violation,"[""worker"",""heavy_equipment"",""proximity_zone""]","[[9,924,225,1188]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker with a white hard hat is too close to the excavator and is in the blind spot.; manifest_notes=exploratory_subgroup",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000878"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""violation"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""violation"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[[9,924,225,1188]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info; source_reason=The worker with a white hard hat is too close to the excavator and is in the blind spot.; manifest_notes=exploratory_subgroup""}",model_assisted_annotation_echo_not_independent_model
0000879,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]","[[872,378,902,404]]","model-assisted bootstrap annotation, not human ground truth; source_quality=poor info",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000879"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""yes"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[[872,378,902,404]]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""model-assisted bootstrap annotation, not human ground truth; source_quality=poor info""}",model_assisted_annotation_echo_not_independent_model
