image_id,rule_id,model_id,prompt_id,answer,evidence_objects,evidence_regions_xyxy,rationale,confidence,raw_response,provenance
0000384,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000385,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000388,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000390,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000391,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000392,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000393,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000394,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000395,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000397,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000399,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000400,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000406,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000408,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000410,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000411,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000412,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000413,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000414,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000416,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000417,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000418,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000420,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000428,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000429,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000430,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000432,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000433,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000435,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000436,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000439,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000442,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000444,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000445,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000446,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000447,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000449,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000451,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000455,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000457,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000458,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000459,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000461,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000462,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000463,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000464,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000465,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000466,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000467,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000470,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000471,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000483,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000486,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000487,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000488,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000489,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000491,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000492,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000493,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000494,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000495,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000496,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000497,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000498,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000500,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000501,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000503,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000504,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000506,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000508,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000509,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000510,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000512,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000514,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000516,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000519,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000523,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000526,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000527,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000530,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000532,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000533,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000534,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000536,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000537,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000539,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000540,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000541,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000542,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000543,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000546,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000547,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000548,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000551,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000553,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000554,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000555,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000558,ppe_hard_hat,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000559,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000563,fall_harness,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000566,struck_by_equipment,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000568,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,compliant,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""compliant""}",weak_label_manifest_seed
0000020,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000079,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000117,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000149,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000193,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000203,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000232,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000253,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000332,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000361,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000370,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000376,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000421,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000443,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000468,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000478,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000521,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000550,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000606,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000626,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000871,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000874,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000895,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000925,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000991,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0000993,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001065,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001071,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001081,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001087,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001136,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001194,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001229,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001252,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001272,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001274,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001392,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001436,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001451,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001473,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001483,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001484,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001520,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001530,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001597,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001623,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001667,guardrail_edge,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
0001699,fall_harness,baseline/manifest_seed_v1,manifest_seed,violation,[],[],Echoes the weak label from the pilot manifest; not a deployable model.,,"{""answer"":""violation""}",weak_label_manifest_seed
